place	location	lat	lon	answers	categories	question	score	story	right_answer
בני ברק	32.10174,34.8338	32.101740000	34.8338	["הרשימה המשותפת","תעש מערכות","מלונות פתאל","המשרד לשוויון חברתי"]	["חברות וארגונים"]	אם אסע לבני ברק, איזה משרד ראשי של חברה או ארגון אוכל לבקר?	2	המשרדים של המשרד לשוויון חברתי ממוקמים בבני ברק	המשרד לשוויון חברתי
בני ברק	32.10274,34.8338	32.102740000	34.8338	["זוכי פרס אופיר: השחקן הטוב","זוכי פרס שר החינוך לתרבות יהודית","יוצאים בשאלה","חרדים ישראלים"]	["אישים","מה משותף"]	מה משותף לילידי בני ברק שולי רנד ומוטי שטיינמץ?	2		חרדים ישראלים
בני ברק	32.1037399999999,34.8338	32.103740000	34.8338	["בוגרי ישיבת נחלים","תסריטאי קולנוע ישראלים","ישראלים ממוצא יהודי-עיראקי","זוכי פרס אופיר: השחקן הטוב"]	["אישים","מה משותף"]	מה משותף לילידי בני ברק שולי רנד ואורי גבריאל?	2		זוכי פרס אופיר: השחקן הטוב
מגדל אפק	32.08083333,34.95694444	32.08083333	34.95694444	["גדעון סאמט","מרדכי נאור","שולמית אלוני","שבתי טבת"]	["אישים"]	מי מהבאים נולד/ה במגדל אפק?	3	שבתי טבת ('סופר', 'היסטוריון', 'עיתונאי') נולד במגדל אפק בשנת 1925	שבתי טבת
כיכר רבין	32.08088333,34.78057222	32.080883330	34.78057222		wiki records			כיכר רבין - 25 בספטמבר 1982: "הפגנת הארבע מאות אלף" בארגונה של "שלום עכשיו", במחאה על אירועי סברה ושתילה. מארגניה הכריזו שזו העצרת הגדולה ביותר שהתקיימה בכיכר מעולם, ואמדו בתקשורת את מספר המשתתפים ב-400,000 איש (כ-10% מתושבי המדינה באותה עת).	כיכר רבין
כיכר רבין	32.08188333,34.78057222	32.081883330	34.78057222		songs			שיר לשלום / להקת הנח"ל - יענקל'ה רוטבליט כתב את השיר אחרי מלחמת ששת הימים, בה איבד את רגלו במהלך הקרב בשכונת אבו-תור. השיר נכתב כשיר תקווה לשלום כחלופה למלחמה ותוצאותיה ההרסניות.        השיר הוקלט לראשונה ב-  1969 ע"י להקת הנח"ל,  עם הסולנית מירי אלוני. המילים הפציפיסטיות לא מצאו חן בעיני כולם, והוא הוחרם על ידי אלוף פיקוד המרכז, רחבעם זאבי, ועל ידי אלוף פיקוד הדרום, אריאל שרון, מתוך חשש שיפגע במורל העם.         במשך תקופה מסויימת הוא אף נאסר להשמעה בגלל השורה : 'אל תביטו לאחור, הניחו להולכים' שפגעה במשפחות השכולות.        ב- 4 בנובמבר 1995 נערכה בכיכר רבין (אז כיכר מלכי ישראל) עצרת גדולה למען השלום. מירי אלוני חתמה את העצרת בשיר, תוך שהיא מזמינה את יצחק רבין להצטרף אליה. לאחר סיום השיר ירד רבין מהבמה במדרגות לכוון רכבו ואז ירה בו יגאל עמיר 3 כדורים.    רבין נפצע קשה ונפטר בחדר הניתוחים בבית החולים. בכיס חליפתו נמצא דף מוכתם בדם ועליו מילות השיר.        לשיר נעשו במשך השנים למעלה מ- 100 ביצועים שונים, והוא אחד מהשירים הישראלים המבוצעים ביותר.           השיר נפתח עם סולו גיטרה חשמלית של דני סנדרסון - הפעם הראשונה בה השתתף הכלי המרדני הזה בשיר של להקה צבאית.     נכתב ע"י toffee         המלחין והמעבד יאיר רוזנבלום שימש תקופה די ארוכה כמנהל המוסיקלי של להקת חיל הים. גם לאחר שפרש מניהול הלהקה ושהה בלונדון, המשיך רוזנבלום לשלוח לחנים ללהקה, שאותם עיבד מחליפו בתפקיד. רק את הלחן של "שיר לשלום" התעקש רוזנבלום לעבד בעצמו. המנהל המוסיקלי החדש סירב. רוזנבלום אמר: "לא רוצה? לא צריך!" והעביר את השיר ללהקה צבאית אחרת - להקת הנח"ל. וכך, בגלל עקשנות ומשחקי אגו, הפסידה להקת חיל הים להיט ענק.            במילים המקוריות של השיר נכתב "שירו שיר לאהבה ולא לניצחונות". השורה לא מצאה חן בעיני גורמים בצה"ל, והמילים שונו ל- "שירו שיר לאהבה ולא למלחמות".           בספר "שיחות עם רחבעם זאבי" מאת מיכאל ששר טוען גנדי ז"ל כי השיר בגרסתו הראשונית היה שונה לאין ערוך מגרסתו המוכרת כיום ולכן אסר על שידורו. גם לגרסתו הנוכחית היו לגנדי השגות אולם הוא העריך את הביצוע המחודש           במהלך ההקלטה רדף עמוס טל שיר אחרי רותי הולצמן עם מטף כיבוי. חיזור משונה שהותיר צלקת על זרועו.	שיר לשלום
כיכר מלכי ישראל	32.08088333,34.78057222	32.082883330	32.08088333,34.78057222	["זמר זמר לך/הגבעטרון","לכתוב לך/יוסי שטרית","לזכות בך/דנה עדיני","לבכות לך/אביב גפן"]	["שירים","מקומות"]	איזה שיר מבין השירים הבאים מתקשר בצורה כלשהי לכיכר מלכי ישראל?	4	ב-4 בנובמבר 1995 הוזמן גפן לעצרת "כן לשלום, לא לאלימות" שהתקיימה בכיכר מלכי ישראל בתל אביב, ובמהלכה נאם ראש הממשלה יצחק רבין. גפן אמור היה לשיר בעצרת את השיר "מיליארד טועים", אך לבסוף החליט  לבצע את "לבכות לך" על הבמה{{ הערה|[http://m.maariv.co.il/culture/music/Article-549402 "אנחנו עדיין דור מזוין":אביב גפן מדבר על האלבום "עכשיו מעונן"] באתר מעריב, 14 ביולי 2016 של העצרת, שבה נרצח ראש הממשלה רבין. מאז קיבל השיר משמעות חדשה והפך למזוהה עם רצח רבין. באלבומו של גפן, "המכתב", נכללה הקלטת הביצוע של גפן לשיר בעצרת לזכרו של רבין..	לבכות לך/אביב גפן
רמת אלחנן	32.08161944,34.84316111	32.08161944	34.84316111	["אלחנן בן נון","אלחנן מאיר","אלחנן קליין","אלחנן וסרמן"]	["אישים"]	על שם מי קרויה רמת אלחנן	3	רמת אלחנן (שכונה בבני ברק)  קרויה על שם אלחנן וסרמן	אלחנן וסרמן
בית הכנסת האיטלקי ע"ש רבי עובדיה מברטינורו	32.08166944,34.81186944	32.08166944	34.81186944	["ספי עובדיה","עובדיה צבי","ספי עובדיה","עובדיה מברטנורא"]	["אישים"]	על שם מי קרוי בית הכנסת האיטלקי ע"ש רבי עובדיה מברטינורו	2	בית הכנסת האיטלקי ע"ש רבי עובדיה מברטינורו (בית כנסת ברמת גן)  קרוי על שם עובדיה מברטנורא	עובדיה מברטנורא
גן שאול	32.08231111,34.81181111	32.08231111	34.81181111	["שני שאולי","ניצה שאול","דרור שאול","שאול טשרניחובסקי"]	["אישים"]	על שם מי קרוי גן שאול	5	גן שאול (גן ברמת גן)  קרוי על שם שאול טשרניחובסקי	שאול טשרניחובסקי
מגדל עלית	32.08274722,34.80409722	32.08274722	34.80409722	["מצד עתרת","מגדלא","מודיעין עילית","מגדל עלית"]	["ערים ויישובים","שמות נוספים"]	איזה מקום נודע גם בשם - טראמפ פלאזה טאוור	3	מגדל עלית (שם קודם: טראמפ פלאזה טאוור) הוא שמו הזמני של פרויקט לבניית שני  גורדי שחקים ברמת גן. המגדל הנמוך ישמש למשרדים בגובה 25 קומות והגבוה ישמש  למגורים ויכלול 65 קומות בגובה 256 מטר, כך שהוא צפוי להיות המגדל הגבוה  בישראל. הפרויקט ממוקם ליד צומת עלית, מגדל משה אביב ומתחם בורסת היהלומים  ברמת גן. הוא נבנה על מגרש בן 15 דונם בו היה מפעל עלית אשר פונה בשנת 2007.  במקום מתוכנן שימור של חלק ממפעל השוקולד שככל הנראה יתפקד כמוזיאון. בתחילת  חודש יוני 2009 נחנכה בחלק המעוגל של המבנה המקורי של המפעל, המחלקה החדשה  לאמנות רב תחומית של בית הספר לעיצוב שנקר.	מגדל עלית
רחוב אבן גבירול	32.082903,34.781256	32.082903000	34.781256		אוכל ynet		3	ביקרנו בשווארמיה הטבעונית שנפתחה לפני מספר שבועות ברחוב אבן גבירול בתל אביב, בניסיון להבין מה יש בה שגורם לקהילת הטבעונים להרעיף עליה מחמאות כאילו אין מחר. אז איך הטעם? צפו	
רחוב אבן גבירול	32.083903,34.781256	32.083903000	34.781256	["גאולה אבן-סער","עדין אבן ישראל","גיורא אבן אפשטיין","שלמה אבן גבירול"]	["אישים"]	על שם מי קרוי רחוב אבן גבירול	3	רחוב אבן גבירול (דרך בתל אביב-יפו)  קרוי על שם שלמה אבן גבירול	שלמה אבן גבירול
תל אביב-יפו	32.083333333,34.8	32.083333333	34.8	["רון מיברג","אראל סג\"ל","אורי אליצור","נתן זהבי"]	["אישים"]	מי מהבאים נולד/ה בתל אביב-יפו?	4	נתן זהבי ('צלם', 'שחקן', 'עיתונאי', 'מפיק קולנוע', 'עורך סרטים', 'עורך עיתון') נולד בתל אביב-יפו בשנת 1946	נתן זהבי
תל אביב-יפו	32.084333333,34.8	32.084333333	34.8	["צביקה הדר","רון שחר","מושיק גלאמין","מיכאל אלוני"]	["אישים"]	מי מהבאים נולד/ה בתל אביב-יפו?	4	מיכאל אלוני ('שחקן', 'סופר', 'מנחה טלוויזיה') נולד בתל אביב-יפו בשנת 1984	מיכאל אלוני
תל אביב-יפו	32.085333333,34.8	32.085333333	34.8	["יהונתן גפן","עפר שלח","אראל סג\"ל","יאיר לפיד"]	["אישים"]	מי מהבאים נולד/ה בתל אביב-יפו?	4	יאיר לפיד ('שחקן', 'סופר', 'פוליטיקאי', 'מנחה טלוויזיה', 'עיתונאי', 'שחקן קולנוע', 'עורך עיתון') נולד בתל אביב-יפו בשנת 1963	יאיר לפיד
תל אביב-יפו	32.086333333,34.8	32.086333333	34.8	["מיכל ינאי","דניאלה וירצר","דינה דורון","ענת עצמון"]	["אישים"]	מי מהבאים נולד/ה בתל אביב-יפו?	4	ענת עצמון ('שחקן', 'זמר', 'שחקן תיאטרון') נולדה בתל אביב-יפו בשנת 1958	ענת עצמון
תל אביב-יפו	32.087333333,34.8	32.087333333	34.8	["אורנה בנאי","אורי חזקיה","יעל שרוני","עלמה זק"]	["אישים"]	מי מהבאים נולד/ה בתל אביב-יפו?	4	עלמה זק ('שחקן') נולדה בתל אביב-יפו בשנת 1970	עלמה זק
תל אביב-יפו	32.088333333,34.8	32.088333333	34.8	["ציפי שביט","דפנה דקל","מיקי קם","חני נחמיאס"]	["אישים"]	מי מהבאים נולד/ה בתל אביב-יפו?	4	חני נחמיאס ('שחקן', 'סופר', 'זמר', 'מנחה טלוויזיה', 'שחקן תיאטרון', 'סופר ילדים', 'מדבב') נולדה בתל אביב-יפו בשנת 1959	חני נחמיאס
